round,Centralized,model,c_loss,c_accuracy,c_recall,c_precision,c_f1_score
73,Centralized,Googlenet,0.12404923423528672,0.4388,0.451218415890135,0.43879999999999997,0.4401498256457175
74,Centralized,Googlenet,0.12634751538038252,0.4354,0.4462029110178547,0.43540000000000006,0.4363750527893333
75,Centralized,Googlenet,0.12712640212774276,0.4348,0.45264600261742105,0.4348,0.4356018335198404
76,Centralized,Googlenet,0.1324884937286377,0.4212,0.4357624177758759,0.4212,0.4175195863062126
77,Centralized,Googlenet,0.12682714101076126,0.4363,0.45702225726004414,0.4363,0.4401779791496322
78,Centralized,Googlenet,0.13307747430801392,0.4221,0.4410231278819215,0.4220999999999999,0.4214596145661865
79,Centralized,Googlenet,0.12698328244686127,0.4389,0.45281841834788744,0.4389,0.4410105582466935
80,Centralized,Googlenet,0.1276349457025528,0.4398,0.4593403366356938,0.4398,0.44357783479214336
81,Centralized,Googlenet,0.1310073375940323,0.4364,0.4547026854349777,0.4364,0.4396160254167387
82,Centralized,Googlenet,0.12905347847938536,0.435,0.4512333887016347,0.435,0.43599913777334515
83,Centralized,Googlenet,0.1296837239742279,0.4381,0.4517514828183471,0.43810000000000004,0.4383875120191976
84,Centralized,Googlenet,0.1356847639799118,0.4201,0.44815780458075904,0.42010000000000003,0.4228116799033535
85,Centralized,Googlenet,0.13268360533714293,0.4326,0.4537831875461879,0.4326,0.43445834903977426
86,Centralized,Googlenet,0.12967661645412445,0.4425,0.4583623680558363,0.4425,0.44419943362503694
87,Centralized,Googlenet,0.1324061044216156,0.4376,0.44489182185891546,0.43759999999999993,0.4356871903215076
88,Centralized,Googlenet,0.1321794078350067,0.4366,0.4549872044154023,0.4366,0.4367020373635642
89,Centralized,Googlenet,0.13175029596090318,0.437,0.4511223076650505,0.43699999999999994,0.43831112792707727
90,Centralized,Googlenet,0.13140083808898925,0.4409,0.4531910586676194,0.4409,0.4421379786825092
91,Centralized,Googlenet,0.13069871549606324,0.4388,0.4490844644576481,0.4388,0.4386258849582096
92,Centralized,Googlenet,0.13207798392772674,0.4418,0.4563394689388165,0.44179999999999997,0.44307907702410604
93,Centralized,Googlenet,0.1318011647105217,0.4386,0.4556834371947908,0.4386,0.44045372002171573
94,Centralized,Googlenet,0.13065724115371705,0.4345,0.44647124645729713,0.43450000000000005,0.43447018170905727
95,Centralized,Googlenet,0.13598524987697602,0.4302,0.4570095095655462,0.43019999999999997,0.43221729914578766
96,Centralized,Googlenet,0.1285591117143631,0.4398,0.45399108133652427,0.4398,0.4419384284464284
97,Centralized,Googlenet,0.13232372431755066,0.4347,0.448187314705444,0.4347000000000001,0.43475926728135666
98,Centralized,Googlenet,0.1355726357460022,0.4261,0.4461478855370469,0.4260999999999999,0.4277021052036194
99,Centralized,Googlenet,0.1315265076160431,0.436,0.45067895931216334,0.43599999999999994,0.4382981030296332
100,Centralized,Googlenet,0.13466811369657516,0.44,0.45237587542956526,0.44000000000000006,0.4395379280961278
