round,Centralized,model,c_loss,c_accuracy,c_recall,c_precision,c_f1_score
40,Centralized,Resnet34,0.1418798080086708,0.4007,0.4121118815015463,0.40069999999999995,0.39974784187760287
41,Centralized,Resnet34,0.14548712747097015,0.3989,0.41418031705517483,0.3989000000000001,0.39882524423936383
42,Centralized,Resnet34,0.14805529745817184,0.399,0.40918932387952234,0.3990000000000001,0.3971068956217811
43,Centralized,Resnet34,0.14398033058643342,0.4069,0.4129760070021801,0.40689999999999993,0.4047294155751145
44,Centralized,Resnet34,0.14413525869846344,0.4038,0.414388239178629,0.40379999999999994,0.4033230915794117
45,Centralized,Resnet34,0.14448080580234526,0.4095,0.4164342993547454,0.40950000000000003,0.4090232492884689
46,Centralized,Resnet34,0.15983667156696318,0.3745,0.39668101151357676,0.37449999999999994,0.36937336754955835
47,Centralized,Resnet34,0.14946432670354842,0.4099,0.4140190693910812,0.4099000000000001,0.40636118091598455
48,Centralized,Resnet34,0.1492534543275833,0.4068,0.4142135951732706,0.40680000000000005,0.40492835032377755
49,Centralized,Resnet34,0.1497648342847824,0.4064,0.4173416331878089,0.4064,0.40622756095641316
50,Centralized,Resnet34,0.14930191061496734,0.4016,0.41142351306295716,0.40159999999999996,0.40156311287696717
51,Centralized,Resnet34,0.15030707273483276,0.4007,0.4028506853566507,0.4007,0.3973320087113102
52,Centralized,Resnet34,0.15392216730117797,0.397,0.40793384221490053,0.39699999999999996,0.39548824655186826
53,Centralized,Resnet34,0.14814323236942292,0.4084,0.41872023359892924,0.4084,0.40860403316324123
54,Centralized,Resnet34,0.15336328914165498,0.4018,0.40935089499155536,0.4018,0.40145951342987424
55,Centralized,Resnet34,0.15269641468524933,0.4028,0.40970533128872794,0.40279999999999994,0.402410065071521
56,Centralized,Resnet34,0.15052373623847962,0.4024,0.4113242190839983,0.40240000000000004,0.4022397026667543
57,Centralized,Resnet34,0.15426143860816954,0.4126,0.41946075293282287,0.4126000000000001,0.41141135265940465
58,Centralized,Resnet34,0.15504921724796294,0.4071,0.41668909642468266,0.4071000000000001,0.4059215919406863
59,Centralized,Resnet34,0.1610310329914093,0.396,0.40827732988089693,0.396,0.39445631481541527
60,Centralized,Resnet34,0.14956347901821138,0.4107,0.4192098862175982,0.41070000000000007,0.4093384065277955
61,Centralized,Resnet34,0.15822626781463622,0.4056,0.41285169920682313,0.4056,0.4036050615982982
62,Centralized,Resnet34,0.15494102306365967,0.4128,0.41578910329638247,0.41279999999999994,0.4107950093912912
63,Centralized,Resnet34,0.15581055614948272,0.4065,0.4159294115879247,0.40650000000000014,0.406212901138508
64,Centralized,Resnet34,0.1569010235786438,0.4041,0.4108397591044815,0.40409999999999996,0.40137767946334635
65,Centralized,Resnet34,0.15361681938171387,0.407,0.4122460109778076,0.40700000000000003,0.4060989684788908
66,Centralized,Resnet34,0.1546493622303009,0.4143,0.4192604681013256,0.4143,0.41267471590976745
67,Centralized,Resnet34,0.16086360392570495,0.4036,0.42128461550548074,0.4036,0.40476454502493064
68,Centralized,Resnet34,0.15703830661773682,0.4118,0.4191552058631385,0.4118,0.4102189004651827
69,Centralized,Resnet34,0.15742483866214751,0.4119,0.4199963290901843,0.4119,0.4124868601136755
70,Centralized,Resnet34,0.16415921216011048,0.4088,0.42128135724415466,0.40880000000000005,0.40731211853541394
71,Centralized,Resnet34,0.15701735281944276,0.4122,0.4198907377528465,0.41220000000000007,0.40921479906908653
72,Centralized,Resnet34,0.15905136494636535,0.4087,0.420635861138756,0.40869999999999995,0.40736541208304744
73,Centralized,Resnet34,0.15725758559703826,0.4123,0.42092680749438527,0.41229999999999994,0.4105908391379655
74,Centralized,Resnet34,0.16294687917232514,0.402,0.41446434330811327,0.402,0.4004836836225567
75,Centralized,Resnet34,0.15925329086780549,0.4061,0.4222358403304597,0.4061,0.4085890354651778
76,Centralized,Resnet34,0.15862330620288848,0.4148,0.4206252154935581,0.41480000000000006,0.4119743111359812
77,Centralized,Resnet34,0.16441822075843812,0.4061,0.42190199816606033,0.4061,0.4078981799997043
