round,Centralized,model,c_loss,c_accuracy,c_recall,c_precision,c_f1_score,d_accuracy,d_recall,d_precision,d_f1_score
66,Federated,Mobilenet_v2,0.08866204216480256,0.2927,0.2927651509639593,0.2927,0.282124504629266,0.3008,0.302596805971806,0.30148529803529805,0.2680792458305717
67,Federated,Mobilenet_v2,0.08888739683628082,0.2934,0.2948621702406995,0.29340000000000005,0.2838001319968766,0.31,0.31819634537740593,0.31245180375180376,0.2847888522055278
68,Federated,Mobilenet_v2,0.0883522609114647,0.2966,0.293942279490273,0.2966,0.2855704037462267,0.29280000000000006,0.2919138053467001,0.29645537795537796,0.2653408949221899
69,Federated,Mobilenet_v2,0.08801983547210693,0.3021,0.30486107497195714,0.3021,0.2938135687716248,0.306,0.3172436081462397,0.307783189033189,0.2823501290591074
70,Federated,Mobilenet_v2,0.08751489057540894,0.303,0.3029883261558775,0.303,0.2938989539565551,0.3052,0.3150236975013291,0.3098712842712843,0.2819185972139465
71,Federated,Mobilenet_v2,0.08744084618091583,0.3059,0.30698979758939354,0.30590000000000006,0.2970072978171305,0.32039999999999996,0.3101668942168942,0.3210872294372294,0.29206038255279065
72,Federated,Mobilenet_v2,0.08716355280876159,0.3068,0.3072695742529144,0.3068,0.2977907402914132,0.3148,0.31854412744118626,0.31704352314352313,0.28788451576986646
73,Federated,Mobilenet_v2,0.08675600137710571,0.3063,0.3036265699468418,0.3063,0.2962723487436949,0.3052,0.31086503292029605,0.3089028138528139,0.27905376188998476
74,Federated,Mobilenet_v2,0.08664201607704163,0.3112,0.30958700055941074,0.31120000000000003,0.30147946091897765,0.31239999999999996,0.31389944189797125,0.3109797258297258,0.2856121744141801
75,Federated,Mobilenet_v2,0.08660944328308105,0.3114,0.3147263114870736,0.3114,0.3035298502404024,0.3184,0.32752391579009227,0.32033203463203463,0.29289719416806104
76,Federated,Mobilenet_v2,0.08628158769607544,0.3128,0.3161002641036921,0.31279999999999997,0.30449343183525884,0.3028,0.29435988867513635,0.29764372294372293,0.2701161126147141
77,Federated,Mobilenet_v2,0.08638253971338272,0.3104,0.3134346780634664,0.3104,0.3028380977353222,0.33280000000000004,0.3400039682539683,0.33206349206349206,0.30967775962635036
78,Federated,Mobilenet_v2,0.08584280722141266,0.3157,0.31516702240225225,0.3157,0.3078977687171378,0.30920000000000003,0.32315622514740155,0.3142631313131313,0.28707365699888926
79,Federated,Mobilenet_v2,0.08583008493185043,0.3172,0.32140269006532945,0.31720000000000004,0.31130534943829136,0.31920000000000004,0.3229455339981656,0.32203284493284495,0.29708258633456097
80,Federated,Mobilenet_v2,0.08567629237174988,0.3149,0.31669806810750445,0.3149,0.30712898432712615,0.3336,0.34314630924630923,0.3301762792762793,0.30945735073470315
81,Federated,Mobilenet_v2,0.08534279522895813,0.3199,0.3228026740342846,0.3199000000000001,0.31246997419846406,0.31880000000000003,0.3207105006105006,0.32125952380952383,0.2936444465835172
82,Federated,Mobilenet_v2,0.08497673826217651,0.3222,0.3190177337460189,0.3222,0.31376190246172986,0.3316,0.3371104895104895,0.3378787323787324,0.3109745983148931
83,Federated,Mobilenet_v2,0.08478988077640534,0.3225,0.3204816835374666,0.3225,0.31302464157914306,0.3204,0.3260094660585373,0.32457871572871566,0.2965631425198244
84,Federated,Mobilenet_v2,0.08448267097473144,0.3258,0.3265554020128748,0.3258,0.3188667835343354,0.33120000000000005,0.33443040293040294,0.3297384559884559,0.3063598574680282
85,Federated,Mobilenet_v2,0.08490406416654586,0.3239,0.32534217747639893,0.3239,0.31668638003978933,0.31839999999999996,0.3220015575927341,0.319480414030414,0.2900419729393413
86,Federated,Mobilenet_v2,0.0843300637125969,0.3252,0.3310272237475422,0.32520000000000004,0.3202627255642919,0.3224,0.32336100141688373,0.3177112221112221,0.2919106174240849
