round,Centralized,model,c_loss,c_accuracy,c_recall,c_precision,c_f1_score
82,Centralized,Googlenet,0.03769983056113124,0.7931,0.793606983234207,0.7931,0.7929532463270956
83,Centralized,Googlenet,0.03705688244141638,0.7888,0.7888918586224588,0.7888,0.7886315576973068
84,Centralized,Googlenet,0.03770439316481352,0.7896,0.7915603617737337,0.7896,0.7885638768226989
85,Centralized,Googlenet,0.038079555830359456,0.7953,0.7930472172053122,0.7952999999999999,0.7935724551672869
86,Centralized,Googlenet,0.04482553868293762,0.7694,0.7724352737497001,0.7694,0.7685342827563032
87,Centralized,Googlenet,0.03926961058825255,0.7879,0.7916265675675315,0.7879,0.7887549574611906
88,Centralized,Googlenet,0.041274435655772684,0.7857,0.7884992472849581,0.7857000000000001,0.785466551919533
89,Centralized,Googlenet,0.08742428914308548,0.6164,0.6978748189095677,0.6164,0.6179068401314148
90,Centralized,Googlenet,0.043348338320851325,0.7749,0.780356073926106,0.7749,0.7712477465631293
91,Centralized,Googlenet,0.03814599304050207,0.7896,0.7896555727673729,0.7896,0.7894468211738724
92,Centralized,Googlenet,0.06577452366352081,0.6756,0.7460403997354301,0.6756000000000001,0.6794693672227585
93,Centralized,Googlenet,0.03691200394332409,0.788,0.7917572486611795,0.788,0.7887364970914252
94,Centralized,Googlenet,0.03960448049381375,0.786,0.7885533590738543,0.786,0.7865597141193172
95,Centralized,Googlenet,0.038660941205918786,0.7832,0.7844669621814149,0.7831999999999999,0.7814430916284401
96,Centralized,Googlenet,0.04125573083031923,0.7841,0.7858181235651939,0.7841,0.7837627340403518
97,Centralized,Googlenet,0.03851196164935827,0.7917,0.7927898611831355,0.7917,0.791348345318405
98,Centralized,Googlenet,0.04004072541669011,0.793,0.7921346860387137,0.7929999999999999,0.7913202007788154
99,Centralized,Googlenet,0.04209384554475546,0.7776,0.7831393812511349,0.7776000000000001,0.7786992906782231
100,Centralized,Googlenet,0.04418503327220678,0.7678,0.7766195308656068,0.7677999999999999,0.7688531618433344
