round,strategy,fl_scale,c_loss,c_accuracy,c_recall,c_precision,c_f1_score,d_accuracy,d_recall,d_precision,d_f1_score
5,FedAvg,0.5,2.302692911292933,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.088,0.018963144005588822,0.10088888888888889,0.029547319888783303
6,FedAvg,0.5,2.3020611503456214,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.08,0.016308212808212808,0.08341269841269841,0.025131064972528382
7,FedAvg,0.5,2.3022136627873286,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.096,0.019514537084695877,0.08826984126984128,0.02937965950817848
8,FedAvg,0.5,2.302517501613762,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.10800000000000001,0.025303392244568713,0.10171428571428572,0.03826244497553901
9,FedAvg,0.5,2.302743084823029,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.08800000000000001,0.018077380071188122,0.09304761904761906,0.028826947222931533
10,FedAvg,0.5,2.3023528056808664,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.10799999999999998,0.041378128576404445,0.11788888888888889,0.047690805456534355
11,FedAvg,0.5,2.3024047054821932,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.092,0.023306859806859807,0.08366666666666667,0.02911462112332794
12,FedAvg,0.5,2.302167771737787,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.092,0.02299881164587047,0.08682539682539683,0.0318579389975271
13,FedAvg,0.5,2.3025932161113882,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.092,0.01633610606404724,0.0931904761904762,0.027057181608481196
14,FedAvg,0.5,2.302610590488096,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.096,0.025498014842055095,0.09942857142857142,0.03675228602731131
15,FedAvg,0.5,2.302316375925571,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.084,0.015563789549083667,0.08752380952380953,0.025590073403680597
16,FedAvg,0.5,2.302438186693795,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.096,0.04093745571233586,0.099015873015873,0.0396973356973357
17,FedAvg,0.5,2.302089811880377,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.11199999999999999,0.05985759885759885,0.09857142857142857,0.043904466258775435
18,FedAvg,0.5,2.3022655957861793,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.08,0.03416648874001815,0.081,0.031220518368785383
19,FedAvg,0.5,2.3022676600685603,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.10800000000000001,0.04033946063168075,0.10766666666666666,0.041168162699001934
20,FedAvg,0.5,2.3020400276666955,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.076,0.01409270502459357,0.08141269841269841,0.023238036446944187
21,FedAvg,0.5,2.3023395840125747,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.07200000000000001,0.030170305533308628,0.06633333333333333,0.02301073779689775
22,FedAvg,0.5,2.302300492419472,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.096,0.016261856585385998,0.08419047619047619,0.02595866547674962
23,FedAvg,0.5,2.302544186386881,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.096,0.04804997669014447,0.10096825396825397,0.047670828292779514
24,FedAvg,0.5,2.302349739436862,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.11200000000000002,0.03329660926291168,0.11487301587301586,0.04186653651359533
25,FedAvg,0.5,2.302325791950467,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.092,0.014808696205755029,0.08619047619047619,0.024917647179521378
26,FedAvg,0.5,2.3022776827027527,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.096,0.028394352121906302,0.09623809523809525,0.032881707096540855
27,FedAvg,0.5,2.3024436129799373,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.092,0.03585455427714973,0.10499999999999998,0.034771856601200406
28,FedAvg,0.5,2.3023953920678246,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.096,0.02755257955257955,0.1033015873015873,0.03355541198874347
29,FedAvg,0.5,2.302582034581824,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.124,0.04539450818243388,0.11588888888888889,0.04725761468409362
30,FedAvg,0.5,2.302231076397473,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.1,0.03943561722593981,0.09352380952380952,0.043170955844896795
31,FedAvg,0.5,2.3022680644747577,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.096,0.017372068612780685,0.10285714285714284,0.028071703410562438
32,FedAvg,0.5,2.302524424806426,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.096,0.020598653496486312,0.1,0.032738661219712736
33,FedAvg,0.5,2.302642683439617,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.092,0.017137547149717533,0.09185714285714286,0.02784381282787878
34,FedAvg,0.5,2.3023541758332073,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.096,0.04893522544690509,0.09387301587301587,0.04286410619537555
35,FedAvg,0.5,2.3022906568985952,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.10400000000000001,0.040266922619863796,0.1098888888888889,0.03704029602928012
36,FedAvg,0.5,2.3023798526087895,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.10800000000000001,0.02138510724346638,0.09860317460317461,0.03306752312015471
37,FedAvg,0.5,2.302329126792618,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.08399999999999999,0.03435909133386005,0.07885714285714286,0.02894956734087169
38,FedAvg,0.5,2.301812890209729,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.08000000000000002,0.016024120873966076,0.07407936507936508,0.025386809896703562
39,FedAvg,0.5,2.302753339839887,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.10400000000000001,0.04013112618375776,0.09734920634920634,0.038860147165458964
40,FedAvg,0.5,2.302494175826447,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.1,0.03250269263894159,0.10066666666666665,0.03976708434940014
41,FedAvg,0.5,2.3022324133522902,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.10400000000000001,0.03362434580665363,0.10357142857142858,0.04433312169866278
42,FedAvg,0.5,2.302652808684337,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.092,0.018166100004060652,0.09066666666666667,0.029286168618646153
43,FedAvg,0.5,2.3025875363168837,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.10800000000000001,0.06143581663434604,0.11163492063492061,0.04791114672032894
44,FedAvg,0.5,2.302472027042244,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.1,0.0183350004551193,0.09166666666666666,0.029542916148179305
45,FedAvg,0.5,2.302247521243518,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.08800000000000001,0.017738039738039738,0.10157142857142858,0.028735961664754235
46,FedAvg,0.5,2.3024899205075036,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.08,0.04302747827344601,0.08157142857142856,0.03232359421124631
47,FedAvg,0.5,2.3025486589987065,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.11600000000000002,0.08072016735386854,0.11785714285714285,0.05161319761319762
48,FedAvg,0.5,2.302540471282186,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.08,0.031059458034049692,0.08019047619047619,0.027072023484781903
49,FedAvg,0.5,2.3021897122829773,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.068,0.012431551889048303,0.06690476190476191,0.020076325128956705
50,FedAvg,0.5,2.3023831240738493,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.1,0.039510949834479246,0.09238095238095237,0.038240697898592635
51,FedAvg,0.5,2.3025040928321547,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.096,0.04580884475002122,0.09233333333333334,0.03865668275279259
52,FedAvg,0.5,2.3027247356463083,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.11600000000000002,0.023457459187829537,0.11355555555555556,0.03773939233350999
53,FedAvg,0.5,2.302282125135011,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.08800000000000001,0.03447144640217396,0.09041269841269842,0.028919223020844386
54,FedAvg,0.5,2.302676451357105,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.068,0.015559734383263796,0.06649206349206349,0.023792788449437243
55,FedAvg,0.5,2.3026170911668222,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.10400000000000001,0.05293125640706285,0.10452380952380953,0.04468811792362804
56,FedAvg,0.5,2.3022193546536602,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.092,0.018226010101010104,0.08885714285714286,0.02883007437169004
57,FedAvg,0.5,2.302377181717112,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.096,0.029262500657237494,0.08466666666666667,0.039169475510938925
58,FedAvg,0.5,2.3022429339493375,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.092,0.02262442541119012,0.08852380952380952,0.034808773251123436
59,FedAvg,0.5,2.302817030798031,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.11199999999999999,0.06371819558661149,0.0987936507936508,0.04953328796807057
60,FedAvg,0.5,2.3028526577768447,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.10400000000000001,0.022597923046198905,0.09246031746031745,0.03411095964255125
61,FedAvg,0.5,2.3024361918244183,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.10800000000000001,0.039403860587297126,0.09890476190476191,0.039274725274725274
62,FedAvg,0.5,2.302538410017762,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.088,0.03321401343754285,0.097,0.030930727903770272
63,FedAvg,0.5,2.3020513993275316,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.09600000000000002,0.026549130178387143,0.08933333333333333,0.03397751015209295
64,FedAvg,0.5,2.3019806674764127,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.10400000000000001,0.04163143224443534,0.11022222222222222,0.039874883265545766
65,FedAvg,0.5,2.3020903641664527,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.096,0.02903252680852167,0.09457142857142857,0.035411968662438856
66,FedAvg,0.5,2.3023165449311462,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.08000000000000002,0.012594763220452262,0.07666666666666667,0.020975246975246976
67,FedAvg,0.5,2.30216841758052,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.084,0.016555509014273828,0.08652380952380953,0.02689475882876722
68,FedAvg,0.5,2.3027132734467712,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.088,0.054539207266761446,0.09626984126984127,0.03453554891170991
69,FedAvg,0.5,2.3023265373857718,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.088,0.03730570212519928,0.07723809523809524,0.03499725681731598
70,FedAvg,0.5,2.302697592143771,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.10400000000000001,0.05756564740554304,0.09671428571428572,0.04191447606721369
71,FedAvg,0.5,2.3022142754325383,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.092,0.0183394040229727,0.08752380952380953,0.028625891248231672
72,FedAvg,0.5,2.3025061239170124,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.06400000000000002,0.012122219320012189,0.0601904761904762,0.01963399103299756
73,FedAvg,0.5,2.302305622945858,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.11200000000000002,0.039266142206251096,0.11538095238095239,0.04089550175524063
74,FedAvg,0.5,2.3027502735958825,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.092,0.023584528613940375,0.10204761904761903,0.03429863637797974
75,FedAvg,0.5,2.3023187238958815,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.092,0.018519010798422567,0.08185714285714285,0.028302861996331884
76,FedAvg,0.5,2.3025669146187697,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.1,0.03832679362067408,0.10455555555555555,0.038173142173142174
77,FedAvg,0.5,2.3023784673666654,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.07200000000000001,0.011243410184586654,0.08366666666666667,0.01943132349875535
78,FedAvg,0.5,2.3023147583007812,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.12,0.046097451289514105,0.11126984126984127,0.0456446786499418
79,FedAvg,0.5,2.302586446834516,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.10800000000000001,0.023435194163135338,0.10576190476190477,0.03661286105679698
80,FedAvg,0.5,2.302364255808577,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.11200000000000002,0.06018040431538616,0.10855555555555554,0.04752336422305462
81,FedAvg,0.5,2.3021102072317388,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.08800000000000001,0.02104911424029071,0.08885714285714286,0.031426054565589445
82,FedAvg,0.5,2.302472117580945,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.08800000000000001,0.01654868742368742,0.08785714285714286,0.026828169633047683
83,FedAvg,0.5,2.302343757846687,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.076,0.04430870942256142,0.08242857142857143,0.03375148236444771
84,FedAvg,0.5,2.302183142191247,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.1,0.03929083497759219,0.10552380952380953,0.040788944630408046
85,FedAvg,0.5,2.30229502991785,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.1,0.021816327639857056,0.09109523809523809,0.03260867338779637
86,FedAvg,0.5,2.3026856410352488,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.10800000000000001,0.036708796879075516,0.10119047619047619,0.03527932636469222
87,FedAvg,0.5,2.30265571195868,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.12,0.021301009319198174,0.10333333333333335,0.03442917446191366
88,FedAvg,0.5,2.302280151391331,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.10800000000000001,0.04078419701213819,0.09912698412698415,0.040757504128213516
89,FedAvg,0.5,2.3023175499107262,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.08800000000000001,0.03813006706135509,0.09152380952380952,0.0359975746832461
90,FedAvg,0.5,2.3027608968034574,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.096,0.039721284490807814,0.09477777777777778,0.03750773942428291
91,FedAvg,0.5,2.3023922232132925,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.072,0.0156818660936308,0.06638095238095239,0.023163672297579183
92,FedAvg,0.5,2.3023968316331693,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.092,0.022819615349027118,0.08752380952380953,0.03378122786167536
93,FedAvg,0.5,2.3021235013309913,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.07999999999999999,0.012470786922006434,0.07366666666666667,0.020722200096815416
94,FedAvg,0.5,2.302636490592474,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.096,0.029134719741680692,0.09785714285714285,0.03935555477498883
95,FedAvg,0.5,2.3025636371177964,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.096,0.029834691452338507,0.11057142857142857,0.03837542321035815
96,FedAvg,0.5,2.3024991675268245,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.092,0.051763528275522594,0.10474603174603174,0.04580127372830812
97,FedAvg,0.5,2.30252580099468,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.08399999999999999,0.01835183258712671,0.08809523809523809,0.028409531361632955
98,FedAvg,0.5,2.3027441290360464,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.08800000000000001,0.03653674103674104,0.08677777777777779,0.03240730218232747
99,FedAvg,0.5,2.302610336979733,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.068,0.012570011258091754,0.07577777777777778,0.01993535875888817
100,FedAvg,0.5,2.302469274665736,0.0984,0.15501461983558087,0.0984,0.0362651019063742,0.088,0.01666223336811572,0.08355555555555555,0.026294218552174925
1,FedAvg,1.0,2.304518050785306,0.1,0.010004001600640255,0.1,0.018188432157148052,0.11399999999999999,0.011414141414141415,0.1,0.020348987304069303
2,FedAvg,1.0,2.3050264195550847,0.1,0.010004001600640255,0.1,0.018188432157148052,0.10200000000000001,0.0102,0.1,0.01844977375950827
3,FedAvg,1.0,2.3047805888743342,0.1,0.010004001600640255,0.1,0.018188432157148052,0.09,0.009000000000000001,0.1,0.01647100426573975
4,FedAvg,1.0,2.3051736807521386,0.1,0.010004001600640255,0.1,0.018188432157148052,0.086,0.008618181818181818,0.1,0.015852234656144458
5,FedAvg,1.0,2.304867183105855,0.1,0.010004001600640255,0.1,0.018188432157148052,0.098,0.0098,0.1,0.017770021883666196
6,FedAvg,1.0,2.304999001418488,0.1,0.010004001600640255,0.1,0.018188432157148052,0.10400000000000001,0.010400000000000001,0.1,0.018661759646647243
7,FedAvg,1.0,2.3051133155822754,0.1,0.010004001600640255,0.1,0.018188432157148052,0.10400000000000001,0.010400000000000001,0.1,0.01878956309012329
8,FedAvg,1.0,2.305187062372135,0.1,0.010004001600640255,0.1,0.018188432157148052,0.09,0.009,0.1,0.016471004265739754
9,FedAvg,1.0,2.3051018624366084,0.1,0.010004001600640255,0.1,0.018188432157148052,0.098,0.0098,0.1,0.017770021883666196
10,FedAvg,1.0,2.3053632838816585,0.1,0.010004001600640255,0.1,0.018188432157148052,0.1,0.01,0.1,0.018036142702121467
11,FedAvg,1.0,2.305026546309266,0.1,0.010004001600640255,0.1,0.018188432157148052,0.11599999999999999,0.0116,0.1,0.02067044083307
12,FedAvg,1.0,2.3051338286339482,0.1,0.010004001600640255,0.1,0.018188432157148052,0.096,0.009618181818181819,0.1,0.0175211265119522
13,FedAvg,1.0,2.3049602870699726,0.1,0.010004001600640255,0.1,0.018188432157148052,0.094,0.009414141414141415,0.1,0.01716909194319615
14,FedAvg,1.0,2.3049717794490765,0.1,0.010004001600640255,0.1,0.018188432157148052,0.08800000000000001,0.0088,0.1,0.016167794149445525
15,FedAvg,1.0,2.3050944684426997,0.1,0.010004001600640255,0.1,0.018188432157148052,0.1,0.01,0.1,0.018036142702121467
16,FedAvg,1.0,2.3048745499381535,0.1,0.010004001600640255,0.1,0.018188432157148052,0.1,0.01,0.1,0.018036142702121467
17,FedAvg,1.0,2.3049844699569895,0.1,0.010004001600640255,0.1,0.018188432157148052,0.098,0.0098,0.1,0.0177700218836662
18,FedAvg,1.0,2.304960534542422,0.1,0.010004001600640255,0.1,0.018188432157148052,0.11199999999999999,0.0112,0.1,0.020044823888544228
19,FedAvg,1.0,2.304839897759353,0.1,0.010004001600640255,0.1,0.018188432157148052,0.086,0.0086,0.1,0.015821653616389104
20,FedAvg,1.0,2.305366839034648,0.1,0.010004001600640255,0.1,0.018188432157148052,0.092,0.0092,0.1,0.01678705989152989
21,FedAvg,1.0,2.304767629768275,0.1,0.010004001600640255,0.1,0.018188432157148052,0.11399999999999999,0.011426262626262628,0.1,0.02040196674568709
22,FedAvg,1.0,2.3051835675782795,0.1,0.010004001600640255,0.1,0.018188432157148052,0.10200000000000001,0.010199999999999999,0.1,0.018345704020857098
23,FedAvg,1.0,2.304798379729066,0.1,0.010004001600640255,0.1,0.018188432157148052,0.098,0.009800000000000001,0.1,0.017770021883666196
24,FedAvg,1.0,2.3048251097715355,0.1,0.010004001600640255,0.1,0.018188432157148052,0.094,0.009400000000000002,0.1,0.01715075614158183
25,FedAvg,1.0,2.304715512674066,0.1,0.010004001600640255,0.1,0.018188432157148052,0.09,0.009000000000000001,0.1,0.016471004265739754
26,FedAvg,1.0,2.3048686226712,0.1,0.010004001600640255,0.1,0.018188432157148052,0.10600000000000001,0.0106,0.1,0.019031633884528536
27,FedAvg,1.0,2.3052452093438256,0.1,0.010004001600640255,0.1,0.018188432157148052,0.08600000000000001,0.0086,0.1,0.01583418280665987
28,FedAvg,1.0,2.3049911969824683,0.1,0.010004001600640255,0.1,0.018188432157148052,0.098,0.0098,0.1,0.017702531359335815
29,FedAvg,1.0,2.304875862749317,0.1,0.010004001600640255,0.1,0.018188432157148052,0.082,0.008218181818181819,0.1,0.015178833982743783
30,FedAvg,1.0,2.30503122112419,0.1,0.010004001600640255,0.1,0.018188432157148052,0.084,0.008414141414141414,0.1,0.015506551289829806
31,FedAvg,1.0,2.3052047777779494,0.1,0.010004001600640255,0.1,0.018188432157148052,0.1,0.01,0.1,0.018036142702121467
32,FedAvg,1.0,2.3052401361586172,0.1,0.010004001600640255,0.1,0.018188432157148052,0.092,0.0092,0.1,0.016780881903700532
33,FedAvg,1.0,2.3049405586870413,0.1,0.010004001600640255,0.1,0.018188432157148052,0.10800000000000001,0.010818181818181819,0.1,0.01937191934763263
34,FedAvg,1.0,2.30487811716297,0.1,0.010004001600640255,0.1,0.018188432157148052,0.096,0.009600000000000001,0.1,0.017490545472196847
35,FedAvg,1.0,2.3051180537742906,0.1,0.010004001600640255,0.1,0.018188432157148052,0.11000000000000001,0.011000000000000001,0.1,0.01967494965066293
36,FedAvg,1.0,2.305091658725014,0.1,0.010004001600640255,0.1,0.018188432157148052,0.10200000000000001,0.0102,0.1,0.018345704020857098
37,FedAvg,1.0,2.305401156220255,0.1,0.010004001600640255,0.1,0.018188432157148052,0.12,0.012,0.1,0.021343841506470673
38,FedAvg,1.0,2.3051104605952397,0.1,0.010004001600640255,0.1,0.018188432157148052,0.11599999999999999,0.0116,0.1,0.02067044083307
39,FedAvg,1.0,2.3048603112184547,0.1,0.010004001600640255,0.1,0.018188432157148052,0.10200000000000001,0.0102,0.1,0.018455951747337638
40,FedAvg,1.0,2.3049652757523935,0.1,0.010004001600640255,0.1,0.018188432157148052,0.088,0.0088,0.1,0.016131214935124732
41,FedAvg,1.0,2.304717247999167,0.1,0.010004001600640255,0.1,0.018188432157148052,0.10200000000000001,0.0102,0.1,0.018455951747337634
42,FedAvg,1.0,2.3050987780848637,0.1,0.010004001600640255,0.1,0.018188432157148052,0.096,0.009600000000000001,0.1,0.017490545472196847
43,FedAvg,1.0,2.305064874359324,0.1,0.010004001600640255,0.1,0.018188432157148052,0.1,0.010014141414141415,0.1,0.01806082970617719
44,FedAvg,1.0,2.3052114112467708,0.1,0.010004001600640255,0.1,0.018188432157148052,0.10799999999999998,0.0108,0.1,0.019371423215143554
45,FedAvg,1.0,2.305410671837722,0.1,0.010004001600640255,0.1,0.018188432157148052,0.096,0.009600000000000001,0.1,0.017362742028720797
46,FedAvg,1.0,2.3050094586384446,0.1,0.010004001600640255,0.1,0.018188432157148052,0.10600000000000001,0.010600000000000002,0.1,0.01901910469425777
47,FedAvg,1.0,2.304896004592316,0.1,0.010004001600640255,0.1,0.018188432157148052,0.084,0.008400000000000001,0.1,0.015481864285774086
48,FedAvg,1.0,2.304571245290056,0.1,0.010004001600640255,0.1,0.018188432157148052,0.096,0.009600000000000001,0.1,0.017362742028720797
49,FedAvg,1.0,2.3049585215653043,0.1,0.010004001600640255,0.1,0.018188432157148052,0.10799999999999998,0.0108,0.1,0.019341338307877275
50,FedAvg,1.0,2.3053386211395264,0.1,0.010004001600640255,0.1,0.018188432157148052,0.10600000000000001,0.0106,0.1,0.019025282682087138
51,FedAvg,1.0,2.305242813086208,0.1,0.010004001600640255,0.1,0.018188432157148052,0.098,0.0098,0.1,0.017806601097986985
52,FedAvg,1.0,2.3050938739052302,0.1,0.010004001600640255,0.1,0.018188432157148052,0.098,0.0098,0.1,0.01780660109798699
53,FedAvg,1.0,2.3049156756340703,0.1,0.010004001600640255,0.1,0.018188432157148052,0.094,0.009400000000000002,0.1,0.01712067123431555
54,FedAvg,1.0,2.3050607699382155,0.1,0.010004001600640255,0.1,0.018188432157148052,0.094,0.009400000000000002,0.1,0.01712067123431555
55,FedAvg,1.0,2.3050449830067308,0.1,0.010004001600640255,0.1,0.018188432157148052,0.10400000000000001,0.010400000000000001,0.1,0.018795741077952656
56,FedAvg,1.0,2.3050608393512193,0.1,0.010004001600640255,0.1,0.018188432157148052,0.10600000000000001,0.0106,0.1,0.019001548977262257
57,FedAvg,1.0,2.3051176735117465,0.1,0.010004001600640255,0.1,0.018188432157148052,0.096,0.009600000000000001,0.1,0.017460460564930565
58,FedAvg,1.0,2.3052754673776747,0.1,0.010004001600640255,0.1,0.018188432157148052,0.082,0.0082,0.1,0.01514825294298843
59,FedAvg,1.0,2.3051891387263432,0.1,0.010004001600640255,0.1,0.018188432157148052,0.09,0.009018181818181818,0.098,0.016471004265739754
60,FedAvg,1.0,2.3052045242695867,0.1,0.010004001600640255,0.1,0.018188432157148052,0.10600000000000001,0.010600000000000002,0.1,0.019019104694257775
61,FedAvg,1.0,2.3047805979282043,0.1,0.010004001600640255,0.1,0.018188432157148052,0.10399999999999998,0.010400000000000001,0.1,0.01872207256579291
62,FedAvg,1.0,2.3048810717425767,0.1,0.010004001600640255,0.1,0.018188432157148052,0.11199999999999999,0.011218181818181818,0.1,0.020057849211304067
63,FedAvg,1.0,2.305124512201623,0.1,0.010004001600640255,0.1,0.018188432157148052,0.10800000000000001,0.0108,0.1,0.019341338307877275
64,FedAvg,1.0,2.3049754341946374,0.1,0.010004001600640255,0.1,0.018188432157148052,0.096,0.009600000000000001,0.1,0.017460460564930568
65,FedAvg,1.0,2.3049992820884606,0.1,0.010004001600640255,0.1,0.018188432157148052,0.10400000000000001,0.010400000000000001,0.1,0.018685493351472116
66,FedAvg,1.0,2.304829485808747,0.1,0.010004001600640255,0.1,0.018188432157148052,0.10200000000000001,0.0102,0.1,0.018388461223007253
67,FedAvg,1.0,2.304917993424814,0.1,0.010004001600640255,0.1,0.018188432157148052,0.096,0.009600000000000001,0.1,0.017472989755201333
68,FedAvg,1.0,2.305399568775032,0.1,0.010004001600640255,0.1,0.018188432157148052,0.11600000000000002,0.01161818181818182,0.098,0.02067044083307
69,FedAvg,1.0,2.3049218292477764,0.1,0.010004001600640255,0.1,0.018188432157148052,0.118,0.011800000000000001,0.1,0.021010230163685018
70,FedAvg,1.0,2.3052049950708318,0.1,0.010004001600640255,0.1,0.018188432157148052,0.092,0.009200000000000002,0.1,0.01680461560852541
71,FedAvg,1.0,2.305101228665702,0.1,0.010004001600640255,0.1,0.018188432157148052,0.118,0.0118,0.1,0.02101023016368502
72,FedAvg,1.0,2.304831230187718,0.1,0.010004001600640255,0.1,0.018188432157148052,0.10800000000000001,0.0108,0.1,0.019335160320047916
73,FedAvg,1.0,2.305273502687865,0.1,0.010004001600640255,0.1,0.018188432157148052,0.094,0.009418181818181819,0.1,0.01718133718133718
74,FedAvg,1.0,2.304971055139469,0.1,0.010004001600640255,0.1,0.018188432157148052,0.098,0.0098,0.1,0.017806601097986985
75,FedAvg,1.0,2.305169857001003,0.1,0.010004001600640255,0.1,0.018188432157148052,0.096,0.009600000000000001,0.1,0.017490545472196844
76,FedAvg,1.0,2.304612458506717,0.1,0.010004001600640255,0.1,0.018188432157148052,0.10600000000000001,0.0106,0.1,0.01901910469425777
77,FedAvg,1.0,2.3053140610079224,0.1,0.010004001600640255,0.1,0.018188432157148052,0.098,0.009818181818181818,0.098,0.01770253135933581
78,FedAvg,1.0,2.3053924645049664,0.1,0.010004001600640255,0.1,0.018188432157148052,0.098,0.0098,0.1,0.017702531359335815
79,FedAvg,1.0,2.3049157450470745,0.1,0.010004001600640255,0.1,0.018188432157148052,0.10800000000000001,0.0108,0.1,0.019371423215143558
80,FedAvg,1.0,2.3048625082909306,0.1,0.010004001600640255,0.1,0.018188432157148052,0.098,0.0098,0.1,0.017770021883666196
81,FedAvg,1.0,2.3050504817238338,0.1,0.010004001600640255,0.1,0.018188432157148052,0.082,0.0082,0.1,0.01514825294298843
82,FedAvg,1.0,2.305463220499739,0.1,0.010004001600640255,0.1,0.018188432157148052,0.10200000000000001,0.010199999999999999,0.1,0.018455951747337634
83,FedAvg,1.0,2.3047559200962886,0.1,0.010004001600640255,0.1,0.018188432157148052,0.098,0.0098,0.1,0.017770021883666196
84,FedAvg,1.0,2.3047967138169687,0.1,0.010004001600640255,0.1,0.018188432157148052,0.098,0.0098,0.1,0.01770253135933581
